year;sex;age;s_pop;f_dead;f_born;f_immig_pop;f_immig_cvd;f_immig_cancer;f_cancer_pop;f_pop_cvd;f_cvd_pop;f_cancer_dead;f_cvd_dead;dcost_unit_cancer;icost_unit_cancer;dcost_unit_cvd;icost_unit_cvd;dcost_cancer;dcost_cvd;icost_cancer;icost_cvd;dcost_growth_cancer;dcost_growth_cvd;prev_fruit;prev_wholegrains;prev_greens;prev_meat;prev_salt;paf_cancer_fruit;paf_cancer_wholegrains;paf_cancer_greens;paf_cancer_meat;paf_cancer_salt;paf_cvd_fruit;paf_cvd_wholegrains;paf_cvd_greens;paf_cvd_meat;paf_cvd_salt;s_cancer;s_cvd;s_dead_cancer;s_dead_cvd;s_dead;f_emig_pop;f_emig_cvd;f_emig_cancer;f_pop_cancer;dr;dr_cancer;dr_cvd;prev_alcohol;prev_obesity;prev_smoking;prev_inactivity;paf_cvd_other;paf_cvd_smoking;paf_cvd_inactivity;paf_cvd_obesity;paf_cvd_alcohol;cpaf_diet_cvd;p_pop_cvd;paf_cancer_other;paf_cancer_smoking;paf_cancer_inactivity;paf_cancer_obesity;paf_cancer_alcohol;cpaf_diet_cancer;p_pop_cancer;calibration_cancer;calibration_cvd;calibration_mortality
2032;2;12;58803.9805805555;2.84492023794501;0;507.574717880614;0.00378024545938791;0.115959489221466;2.68036441996863;0.0807383881458592;0.0397177712512868;0.000649944699856994;2.11880072686007e-05;56989.2854637192;0;31896.2574603764;0;835265.852032494;14615.3638977713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.6565419312766;0.45821563598574;0.00275783904098127;7.22110989526355e-05;35.5358835822854;218.679283743658;0.0016286496161312;0.0499590250517462;5.19828661830137;4.84967413397169e-05;4.84967413397169e-05;4.84967413397169e-05;0;0.044358;0;0.213250719934952;1.37632987874534e-06;0;0;0;0;0;1.37632987873282e-06;8.86140701503788e-05;0;0;0;0;0;8.86140701503724e-05;0;0;2.42483706698584
2032;2;13;59771.0283201844;3.54733718568905;0;487.935852521748;0.00439067280957594;0.142294468550968;3.47800454962893;0.190250912516748;0.0487809801078023;0.00103449348310844;3.19205830994113e-05;56989.2854637192;0;31896.2574603764;0;1128365.36214803;19383.9328723619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.7996053638255;0.607718096596187;0.00385102358769421;0.000105641882844429;33.6638856706902;200.423884060431;0.00180350694376268;0.0584486873016339;8.35769302757054;5.94877590495857e-05;5.94877590495857e-05;5.94877590495857e-05;0;0.049765;0;0.213250719934952;3.1904495823747e-06;0;0;0;0;0;3.1904495824131e-06;0.000140155954455163;0;0;0;0;0;0.000140155954455157;0;0;0.495731325413214
2032;2;14;60939.044193342;4.13100622956841;0;484.731670753225;0.00539602744499971;0.180596604534782;4.53015792402335;0.176836352273363;0.0615255111376866;0.00153909006443257;4.5986314357339e-05;56989.2854637192;0;31896.2574603764;0;1434889.87693178;23454.4100886382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.1782394753005;0.735334235302519;0.00523619229986699;0.000154220989005374;34.1842314717466;189.708842088104;0.00211183667218575;0.0706798725944584;9.62633545109158;6.79486274096894e-05;6.79486274096894e-05;6.79486274096894e-05;0;0.055172;0;0.213250719934952;2.90868295653424e-06;0;0;0;0;0;2.90868295649283e-06;0.000158338246068302;0;0;0;0;0;0.000158338246068257;0;0;0.377492374498274
2032;2;15;61394.5636961912;5.33893922030167;0;472.014516995962;0.00581236224197672;0.207263997984508;5.37951885441756;0.0983153490692486;0.0685724323775789;0.00234435562456543;6.5743420210433e-05;56873.252045852;0;32022.4636829636;0;1629343.93110967;24680.1817375778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.6486858496516;0.770714645254109;0.00725729809681983;0.000222065290665902;35.9956804557124;185.291548238483;0.00228167049944352;0.0813624702160928;8.86053325373803;8.71585614999856e-05;8.71585614999856e-05;8.71585614999856e-05;0;0.060579;0;0.213250719934952;1.60500504774088e-06;0;0;0;0;0;1.60500504775563e-06;0.000144648833907357;0;0;0;0;0;0.000144648833907302;0;0;0.484214230555476
2032;2;16;63542.791941879;6.64428821211453;0;489.325195829537;0.00655563175218984;0.253764123475295;6.57431577173859;0.182320367769646;0.0771990945261486;0.00344572891123278;8.90154587282125e-05;56873.252045852;0;32022.4636829636;0;2061658.58356367;28924.3748067894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.2500562109853;0.903252638308952;0.0105908149988572;0.000319952195546637;40.4292434961687;161.069448877043;0.00215789418236681;0.083530641506493;13.3632731054487;0.000104823955248549;0.000104823955248549;0.000104823955248549;0;0.065985;0.018447;0.213250719934952;2.87638667409676e-06;0;0;0;0;0;2.87638667406664e-06;0.000210826366536222;0;0;0;0;0;0.000210826366536243;0;0;1.49748507497927
2032;2;17;62212.3772356615;7.95785001275829;0;490.466610163116;0.00850546354139542;0.319718070812811;8.0886906364304;0.54946700443866;0.0978106957722893;0.00518744477437645;0.000138001653423254;56873.252045852;0;32022.4636829636;0;2588408.80227527;41693.453301892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.5118831641359;1.30200642007672;0.0151733429448329;0.000418577817060877;44.5594266418313;133.044995113289;0.00230720977096662;0.0867273903819348;18.2949870813292;0.000128264140824298;0.000128264140824298;0.000128264140824298;0;0.07136;0.022433;0.213250719934952;8.85627564266179e-06;0;0;0;0;0;8.85627564262137e-06;0.000294877485202237;0;0;0;0;0;0.000294877485202183;0;0;0.801650880151863
2032;2;18;63446.3362149613;9.18400573030208;0;577.86080971681;0.0135324197631574;0.453656359441668;9.92942311803207;0.44413169662174;0.134632463981189;0.00721001067150075;0.000215072243280517;56873.252045852;0;32022.4636829636;0;3025696.09552339;52477.6588770992;0;0;0;0;0.859742953490667;0.971848712416614;0.811700800189158;0.588557933803062;0.651452882358563;0;0;0;0;0;0;0;0;0;0;53.2006872595229;1.63877643508791;0.0222945013535715;0.000643503335931867;52.0084414693929;148.882292201033;0.00348654492481119;0.116881777634913;16.9078356589597;0.000145225167379708;0.000145225167379708;0.000145225167379708;0.0256122905897512;0.076667;0.027124;0.213250719934952;7.02298124307093e-06;0;0;0;0;0;7.02298124310996e-06;0.000267360815716785;0;0;0;0;0;0.000267360815716766;0;0;0.76434298620899
2032;2;19;63199.6485985836;10.5519023159556;0;788.82616106265;0.450378207778854;0.692663716517296;11.0627120643865;70.8561499780899;3.26959422530813;0.00926556475339414;0.00602458068494536;56873.252045852;0;32022.4636829636;0;3309891.91569371;2225530.03235271;0;0;0;0;0.856295795978998;0.971647198778192;0.795260162036094;0.591770380899589;0.655916526703407;0;0;0;0;0;0;0;0;0;0;58.1976904191311;69.499025883406;0.0307192251647818;0.0065107397350386;59.8215071852889;292.893666209015;0.167226863114289;0.257188244248152;16.5637569618794;0.000167509823982894;0.000167509823982894;0.000167509823982894;0.0529250250518905;0.0819;0.032386;0.213250719934952;0.00112483046710806;0;0;0;0;0;0.0011248304671081;0.000262947090496079;0;0;0;0;0;0.000262947090496124;0;0;0.83754911991447
2032;2;20;64091.562101358;9.81709616221053;0;941.288555502038;1.640356285708;0.910279844938561;12.3548864439573;91.4451533074317;10.1199726207283;1.18871482108445;0.619140818531084;56296.4793032215;26362.0051684224;32270.8151428511;657.229288606286;3664130.08521159;4892921.67132471;1715805.63189131;99649.5258956419;0;0;0.852778423957371;0.971444287475644;0.777901475038198;0.594983355028249;0.660345137676141;0;0;0;0;0;0;0;0;0;0;65.0863096691361;151.620640807043;1.21778714621285;0.62117448856371;68.0482550441253;418.832008027788;0.729886402005232;0.405034495632955;19.8639718706245;0.000153683212833944;0.0192428287621509;0.00556182620910299;0.0761292475610386;0.087054;0.037898;0.213250719934952;0.00143154194745246;0;0;0;0;0;0.00143154194745243;0.000310963544237381;0;0;0;0;0;0.00031096354423743;0;0;1.10212279682453
2032;2;21;63835.3261354165;10.1974214653576;0;1054.72017251278;3.13526887837483;1.1138103878326;13.4321230659164;93.9548436424142;17.1864234862428;1.29792993815269;1.11282704626116;56296.4793032215;32263.9466240394;32270.8151428511;612.935147115516;3952097.6270536;7333654.7093595;2264977.641061;139291.63884698;0;0;0.849190121588558;0.971239973026516;0.759834711200332;0.598208178622291;0.664725010849443;0;0;0;0;0;0;0;0;0;0;70.2015059550525;227.253469641101;2.50375338636403;1.72881606634737;75.4247186956903;487.100213262055;1.44795764705235;0.514389779949125;20.3921720323808;0.000160342892729879;0.019325760072079;0.0058863960378744;0.0932833654989149;0.092125;0.043166;0.213250719934952;0.00147733340891971;0;0;0;0;0;0.00147733340891976;0.000320643788611179;0;0;0;0;0;0.000320643788611186;0;0;1.11801221016848
2032;2;22;66332.3439156025;10.4727631537174;0;1255.42357176745;5.17525260170214;1.4393108600038;15.1400267771204;99.0029085678467;24.7446270501746;1.3921602903207;1.60739860577687;56296.4793032215;31328.7597653716;32270.8151428511;616.302922649118;4476869.98731329;9988629.2205464;2491359.78074057;190761.260743823;0;0;0.845530201699766;0.971034250855698;0.741357438195926;0.60145779324788;0.669036059525831;0;0;0;0;0;0;0;0;0;0;79.5230899467119;309.525160003873;3.96682315584969;3.40329101291611;85.9660642866452;556.912029348302;2.29576733591705;0.638485328723976;23.5959615348025;0.000158609413009953;0.0183904600806193;0.00590540910895176;0.104363397911222;0.097105;0.047615;0.213250719934952;0.00149939352048175;0;0;0;0;0;0.00149939352048178;0.000357359519499107;0;0;0;0;0;0.000357359519499112;0;0;1.0757478549481
2032;2;23;65299.4689801247;10.132304396622;0;1461.17174476101;7.5879365314333;1.87284547762995;16.6416715044988;99.4294021101985;30.6475672886262;1.44959488484288;1.98648102663755;56296.4793032215;26687.4620223536;32270.8151428511;650.873105931177;5031123.942899;12016495.7655199;2385014.67263491;242361.83333737;0;0;0.841798007738307;0.97082711676388;0.722821684102845;0.604744191285529;0.673252265564313;0;0;0;0;0;0;0;0;0;0;89.3683584687523;372.364184552737;5.2876393526823;5.3246933519736;91.2094708145982;609.299563676367;3.1641225163182;0.78096495942017;29.6648548571759;0.00015607809662552;0.0174212654594343;0.00589244759752259;0.109824766759661;0.101991;0.050732;0.213250719934952;0.00153161129220984;0;0;0;0;0;0.0015316112922098;0.000456957657561512;0;0;0;0;0;0.000456957657561485;0;0;1.03077083061605
2032;2;24;65221.2219475838;9.97655335370464;0;1601.19043672884;9.9363448762825;2.2868357398287;18.5121058507517;102.656224881475;36.5615694360544;1.53472780427465;2.36943804089897;56296.4793032215;23496.5698240287;32270.8151428511;620.851283701879;5503547.0172232;14086833.4060708;2297026.00181269;271013.563330799;0;0;0.837992915758986;0.970618566510603;0.704595449280588;0.608076256675232;0.677342605618894;0;0;0;0;0;0;0;0;0;0;97.7600568515172;436.519292856829;6.67507985209527;7.66942951789896;96.812149773502;692.11243197952;4.29497182818596;0.988481700317929;29.4234095199132;0.000153938299106541;0.016580801953575;0.00589152658340555;0.110122894005928;0.106776;0.052218;0.213250719934952;0.00158398638193864;0;0;0;0;0;0.00158398638193868;0.000454003447365761;0;0;0;0;0;0.000454003447365792;0;0;0.991636434397424
2032;2;25;65049.2691820457;9.92479108011159;0;1653.80205952196;12.3091973603815;2.70029004976194;21.1109961220347;107.741725616109;43.7426776301787;1.69161586792377;2.865066687653;56133.2992334625;71040.468473346;31861.156219776;3753.60690847559;6249449.26137851;16399141.7402679;7909098.68636542;1932005.58400114;0;0;0.834114336434614;0.97040859554581;0.687025815053024;0.611458091697773;0.68127252776448;0;0;0;0;0;0;0;0;0;0;111.332299129374;514.706422678066;8.72756996807906;10.9984920781019;100.613261202323;766.975351292302;5.70857371669606;1.25229975230888;33.2158423994329;0.000153521615165562;0.0160259218290333;0.00595438190068088;0.10595321324578;0.111455;0.052069;0.213250719934952;0.0016666027127217;0;0;0;0;0;0.00166660271272168;0.000513799205754992;0;0;0;0;0;0.000513799205755006;0;0;0.966873907388147
2032;2;26;65225.8785775652;9.65366152991619;0;1642.29446829906;14.0878281046761;3.09620864593605;24.4551205414417;107.02964199677;50.577918448623;1.85251738038656;3.25342336323585;56133.2992334625;63147.0830874186;31861.156219776;3421.25629678765;7273014.86919135;18675670.4434254;8181768.76314933;2005396.62341699;0;0;0.830161717083143;0.970197198904025;0.670410428863918;0.614887874254019;0.685005933255461;0;0;0;0;0;0;0;0;0;0;129.566851913378;586.15796346504;11.3004605219634;14.7669193883432;103.208888633833;826.706673016214;7.09160368451066;1.55858550220709;39.7510955274136;0.000148844038378424;0.0151503434812131;0.00584772504219617;0.0989712046111913;0.116023;0.050558;0.217976642055845;0.00165022609210271;0;0;0;0;0;0.00165022609210275;0.000612898387822184;0;0;0;0;0;0.000612898387822192;0;0;0.918998212668264
2032;2;27;63942.9853827537;9.30606077393504;0;1605.96981223973;15.5729733320991;3.36899310776216;26.6822762378119;108.549604454082;56.062390561115;1.95198320480733;3.58893395058907;56133.2992334625;51277.3306273775;31861.156219776;3093.63206742494;7926153.25656623;20537429.28162;7240479.12184587;1994128.81848448;0;0;0.826134543708209;0.969984371250826;0.654981867143737;0.618357248654649;0.68850749675768;0;0;0;0;0;0;0;0;0;0;141.202340942063;644.591462405013;12.7167189784782;18.956648279926;102.579816188666;836.251720845979;8.10907256687114;1.7542834631214;43.0292992076775;0.000146330800712649;0.0146313094685763;0.0058197076420627;0.0910723598681906;0.120477;0.048136;0.222825317183805;0.00170686082142254;0;0;0;0;0;0.00170686082142257;0.000676603340566997;0;0;0;0;0;0.000676603340566961;0;0;0.888278726450894
2032;2;28;63864.4729165875;9.38672938773089;0;1582.35686447164;17.1300924393347;3.66469606809609;29.4214121353646;113.601934417979;62.5118824453116;2.15246716348852;4.08753329200028;56133.2992334625;36666.0482443076;31861.156219776;2692.13610239028;8683051.79905284;22781161.2381186;5671734.96871716;1924914.03012694;0;0;0.822032343053563;0.96977010704725;0.640905931368936;0.621851210901628;0.691745063917011;0;0;0;0;0;0;0;0;0;0;154.686289913932;715.013638581593;14.5233745343919;24.2859894551485;102.559107151558;816.163281088072;8.83552425153965;1.89021227403502;45.3682001625742;0.000147779538670887;0.0146319772387896;0.00594437283122097;0.0841521707828082;0.124817;0.0453;0.227856220305122;0.00178848678458257;0;0;0;0;0;0.00178848678458254;0.00071425215465536;0;0;0;0;0;0.00071425215465537;0;0;0.884342895844286
2032;2;29;63666.0661586205;9.18038868203774;0;1511.90284374654;19.2483427951323;3.89840181407535;32.6646599308216;115.436540063693;73.3098286310773;2.33898674890606;4.7494532652001;56133.2992334625;31283.8760249597;31861.156219776;2513.57605478276;9699031.72614067;26427539.2075426;5405406.59868888;2084909.57706301;0;0;0.817854684675305;0.96955440077879;0.628291587742752;0.625348414513363;0.694691817596427;0;0;0;0;0;0;0;0;0;0;172.785705785824;829.459515695139;16.2826788954397;33.5135729969082;97.7853727405229;792.776335587279;10.092996868396;2.0441529808562;52.6000093439415;0.000144935789299351;0.0143212067957214;0.0058896397211263;0.0796495407287364;0.129045;0.042494;0.233121482961127;0.00182245944344961;0;0;0;0;0;0.00182245944344961;0.000830424956443713;0;0;0;0;0;0.000830424956443698;0;0;0.856843438258401
2032;2;30;62657.3481579578;8.94876447178716;0;1440.88936510936;20.5363770916466;4.20230071367965;36.3716221706034;117.795986629845;80.7935504449769;2.59077249875041;5.22814909161917;56195.7679605937;49637.2504076591;31974.536605141;0;10839751.1839476;29071531.3191982;9574661.28502109;0;0;0;0.813601183038107;0.969337247185593;0.617207976513151;0.628821800810032;0.697327912532004;0;0;0;0;0;0;0;0;0;0;192.892660378781;909.208839465211;18.6830608584345;41.5693364833188;90.6561393174352;770.313468111578;10.978946921933;2.2465908314596;59.6990734670568;0.000143511562698119;0.0142461201570732;0.00588272552002741;0.0771770195103188;0.13316;0.040043;0.238640963060284;0.00188909722388074;0;0;0;0;0;0.00188909722388075;0.000957395554648697;0;0;0;0;0;0.000957395554648688;0;0;0.839227507430332
2032;2;31;60766.8703228403;8.89348151855419;0;1362.0151869513;20.1842946802877;4.43165720887327;39.362211501126;120.537488064841;81.4899830880168;2.8998253773279;5.43978955825988;56195.7679605937;43502.3093460383;31974.536605141;0;11764323.1370943;29342125.0940174;9107006.50475147;0;0;0;0.809271499642405;0.969118641431356;0.607703058193186;0.632239450973263;0.699641340238963;0;0;0;0;0;0;0;0;0;0;209.345357560445;917.671629033072;18.8698489270077;43.5875931103468;89.8771776944182;730.612973700971;10.827271017022;2.37723212106445;65.9949125968976;0.000147030191187518;0.0147340571921115;0.00606855351711187;0.0758905685395614;0.137166;0.038152;0.2443811068422;0.00199276851011192;0;0;0;0;0;0.00199276851011188;0.00109105130496776;0;0;0;0;0;0.00109105130496778;0;0;0.850577953695526
2032;2;32;60980.5104962942;8.96119967256974;0;1271.39146850952;19.5941871100676;4.6615539296912;44.5413967222131;131.648677809673;85.1015927971907;3.33235979369591;5.7271659807322;56195.7679605937;34985.2909499766;31974.536605141;0;13299280.0083985;30714955.3335106;8279612.45845589;0;0;0;0.804865345188216;0.968898579160539;0.599818891386617;0.635565565546789;0.701627890216934;0;0;0;0;0;0;0;0;0;0;236.659814271501;960.606738818917;20.9660907546378;46.6757746150861;91.774701687071;708.993232057232;10.9267258690882;2.59952207394894;74.538390626794;0.000147531153715324;0.0149629784376925;0.00611799891965153;0.0749461492284705;0.141062;0.036922;0.250240119313569;0.00216737513190451;0;0;0;0;0;0.00216737513190446;0.00122714984232694;0;0;0;0;0;0.00122714984232697;0;0;0.843271713846186
2032;2;33;60575.7155795762;9.11755912189294;0;1172.81811015212;18.3314649466413;4.76858726530729;49.0853829092598;129.756946896954;85.7703022387109;3.80573828482663;5.92286904991753;56195.7679605937;32997.4903278188;31974.536605141;0;14334905.2179231;30893013.4929739;8417286.80726122;0;0;0;0.800382481778218;0.968677056414816;0.593599861958499;0.638761496782973;0.703290202380111;0;0;0;0;0;0;0;0;0;0;255.08869685659;966.175487528621;24.6759683089096;47.3395614266993;93.3794170816141;672.059468030431;10.5044716428026;2.73254155357766;70.736980957476;0.000151048171275742;0.0155066052631676;0.00627772815120823;0.0737620745532283;0.14485;0.036377;0.256041930324843;0.00214964874667454;0;0;0;0;0;0.00214964874667456;0.00117188070538941;0;0;0;0;0;0.00117188070538943;0;0;0.850758048487388
2032;2;34;61002.2317982945;9.36436547227686;0;1096.82031144472;17.709425492551;4.81083728297286;53.3491733996829;133.914866478035;89.2665640132168;4.25837052621457;6.28019399953574;56195.7679605937;31307.5919013267;31974.536605141;0;15655624.3822861;32119096.1564976;8722007.31316239;0;0;0;0.795822725158074;0.968454069406801;0.589091982247071;0.641786784747424;0.704636039029415;0;0;0;0;0;0;0;0;0;0;278.590807643458;1004.52108354663;27.4574323544592;50.9059695992482;96.5976842161064;643.78491110509;10.3946478721084;2.82374826600376;80.0193736729861;0.000153980540426348;0.0159641481014582;0.00639575112520283;0.0728060637467217;0.148532;0.036489;0.26154109391782;0.00220199473978849;0;0;0;0;0;0.00220199473978844;0.00131577803527876;0;0;0;0;0;0.00131577803527871;0;0;0.851069529212353
2032;2;35;61697.2205734113;9.70235830961129;0;1002.00728036965;16.4553066171841;4.78938653634103;58.8352568228725;145.097059265521;91.8842474609764;4.83416597274638;6.59381079334407;56242.6542360976;55402.7837656234;32076.2039571823;10421.5793548411;17284246.4295053;33261572.867866;17026141.1110827;10806706.4784852;0;0;0.791185946986499;0.968229614177117;0.586333293540189;0.644600173048759;0.705676022431809;0;0;0;0;0;0;0;0;0;0;307.315624844959;1036.95477533021;31.8048403978118;53.4146696796051;101.287104106709;607.964370704607;9.984199045517;2.90594332862883;88.8750714601814;0.000157644441859692;0.0164328881483426;0.00652383146636799;0.0728081876060136;0.152107;0.037188;0.266439848605711;0.00235754485594879;0;0;0;0;0;0.00235754485594875;0.00144404696141775;0;0;0;0;0;0.00144404696141776;0;0;0.850369701091793
2032;2;36;64009.2283433161;10.1256396078628;0;919.026830689728;15.5884781480936;4.81131950309955;66.8950957498271;154.845900310953;98.5169866451039;5.52128095651687;7.05794913231012;56242.6542360976;54428.362945625;32076.2039571823;9901.54046487893;19704174.4158688;35632436.8266576;19068551.6396286;10999307.0119007;0;0;0.786472077122053;0.968003686185096;0.585337161257178;0.647160598858651;0.70642116806807;0;0;0;0;0;0;0;0;0;0;350.342185721781;1110.86825842056;37.6109514902744;58.6269017576893;108.167827901611;578.102199246903;9.80573493546638;3.02649965500344;103.371885364097;0.000158487198645822;0.0165072817211152;0.00651290463859116;0.074498516928167;0.155578;0.03837;0.270416960010335;0.00242365854528506;0;0;0;0;0;0.00242365854528503;0.00161798376839041;0;0;0;0;0;0.0016179837683904;0;0;0.828865983531929
2032;2;37;67454.4879968492;11.0166186355916;0;844.060610480906;14.9181091152035;4.84417528115469;77.3287731098646;172.72925525705;108.246127663466;6.52969805259552;7.91790535091679;56242.6542360976;52324.8513341998;32076.2039571823;10238.7446293175;22750440.146985;39168174.6540662;21165668.9152941;12502506.1698329;0;0;0.78168110590879;0.967776279899219;0.586071651155681;0.649428160827297;0.706880579796257;0;0;0;0;0;0;0;0;0;0;404.505094149404;1221.09756835163;44.738188731169;66.3603627155646;117.353836647769;559.28587640664;9.88493909942407;3.20981548474862;119.11075787862;0.000163524717340254;0.0168881460030886;0.00664974898311315;0.0783781950256691;0.158953;0.039897;0.273165815255421;0.00256389946648865;0;0;0;0;0;0.00256389946648861;0.00176801554620019;0;0;0;0;0;0.00176801554620021;0;0;0.822999948391161
2032;2;38;71784.8667632509;11.9914640788975;0;778.675501624971;14.3166653292552;4.9493477693547;91.1880838181731;190.048287379776;119.89727452063;7.73760799472768;8.84006324843486;56242.6542360976;44664.9246440386;32076.2039571823;10611.0626158382;26874558.5835911;43342596.3224524;21342345.0632152;14338074.546616;0;0;0.776813086439435;0.967547388458042;0.588439076368439;0.651365066472195;0.707059653748629;0;0;0;0;0;0;0;0;0;0;477.8323311481;1351.23833170251;55.453512536449;74.8865859393908;127.756862654599;542.827055526776;9.98037471247531;3.4502689128016;142.670211164464;0.00016716893525232;0.016970655968945;0.00670275547719644;0.0840326552727048;0.162247;0.041608;0.274437013705135;0.002649398742203;0;0;0;0;0;0.00264939874220305;0.00198891704429642;0;0;0;0;0;0.00198891704429638;0;0;0.803240046934415
2032;2;39;73822.4817010389;12.7170926307352;0;709.038528252519;13.5797363887884;4.93424234278383;102.712699467305;211.091117390352;128.490886713772;8.74942934747169;9.59397600084244;56242.6542360976;46787.2320785286;32076.2039571823;10165.3110100499;30037921.3567166;46548737.0106313;24987995.619369;14751820.0554444;0;0;0.771868136773114;0.967317003464483;0.592260104441834;0.652936549192431;0.706959063283253;0;0;0;0;0;0;0;0;0;0;534.077236657827;1451.19220069707;64.2545616256344;81.5864375892955;134.834538173995;516.923354425384;9.90028412645715;3.59730113632301;152.54056063943;0.000172323429021863;0.0170367041132178;0.00678787156619988;0.0908184035588832;0.165476;0.043329;0.274079039584454;0.00286039791019904;0;0;0;0;0;0.00286039791019899;0.00206700644853159;0;0;0;0;0;0.00206700644853164;0;0;0.784142419617831
2032;2;40;75854.0355966886;13.7608342836536;0;650.472627639583;13.1118536290515;5.03138928792866;117.360735344;219.648074161518;139.01968906574;10.1506756301763;10.6950838362494;56349.3408199769;42906.1418208291;32054.3729910796;14311.0786038844;34986497.9504735;50170402.6749168;26639808.3994087;22399208.2599488;0;0;0.766846442084745;0.967085114957298;0.597266418980667;0.654111727993914;0.706574677730518;0;0;0;0;0;0;0;0;0;0;620.885665055911;1565.16562307673;74.1309399059818;90.0490116820847;141.170190327202;499.09510042774;10.0604723791871;3.8604879517562;196.855237914995;0.000181388952770786;0.0172982481754624;0.00699383199087846;0.0980919457738134;0.168653;0.044901;0.272070062072447;0.00181457509129981;0;0;0;0;0;0.0028952993204493;0.00217292699439256;0;0;0;0;0;0.00259485469534804;0.00534449089848172;0.0031492386984607;0.775544091924136
2032;2;41;76728.3503305588;14.1365218605711;0;606.167808311221;12.6648404654009;5.14935666071451;130.387270711556;237.099993168389;145.767016161214;10.9436965990654;11.107841195433;56349.3408199769;41153.4399490632;32054.3729910796;14654.1054160581;38166511.822438;52707723.8386299;27874030.6362746;24096073.929966;0;0;0.761748256724962;0.966851711576087;0.603104778857011;0.654864365355329;0.705898421573895;0.00303773706325057;0.0114691528976006;0;0.0135655955449997;0;0.0216132476863537;0.0574144485827626;0.0142679924265566;0.0485971083645879;0.0899376233313829;677.319579378421;1644.32240971608;81.7852674179597;96.0752503583814;148.262001462963;472.702267893045;9.87630607962756;4.01557545342325;192.719092987882;0.00018420332910859;0.0167864493816658;0.00692751880111586;0.105277447008498;0.171795;0.046208;0.268534778552958;0.00193702751204291;0.0504579071788421;0.0629102941604688;0.060372327653093;0.00481942323995217;0.212907402367795;0.00308948753477023;0.00210314611454134;0.0168095674968884;0.0235978150073074;0.00952884753174392;0.00440218782833255;0.0278413232622079;0.00251119043717318;0.00513052781348001;0.00334603436747197;0.734617029172115
2032;2;42;77722.8329344745;15.9679653440893;0;551.200033859139;11.9741888378533;5.11386709498786;144.293397910253;255.747214230284;153.574972319899;12.7874695052881;12.6813795557253;56349.3408199769;34266.5377535057;32054.3729910796;12974.7300075964;42311010.4067924;55598821.0578379;25729703.5669905;22504876.0793688;0;0;0.756573906172089;0.966616780905076;0.609353461224521;0.655173465695227;0.704919932117566;0.00301716479207913;0.0114663980179724;0;0.0135719116947553;0;0.0214695867350886;0.0574012985182315;0.0144136902996341;0.0486189312944883;0.0898241534364478;750.869660427197;1734.5159449324;94.4722956259424;101.891064642959;154.507825595256;445.109304710926;9.66948936990866;4.12958941801486;216.969972533126;0.000205339886575133;0.0177242613875398;0.00750677450543639;0.112069709159517;0.174916;0.047196;0.263742487426842;0.0020625629312417;0.0514812353584272;0.0618570394916157;0.0614017673264089;0.00512876676893128;0.212817121623415;0.00328877867845523;0.00233709104198965;0.0171628140169723;0.0231864511610718;0.0097002788969221;0.00468487640975872;0.0278247783909568;0.00279012313654936;0.00567274738429266;0.00355222007068346;0.75889738964744
2032;2;43;74170.0391428198;15.2436686504749;0;502.982152451879;11.5817133562305;5.07307569599081;149.718021071325;263.488066804114;155.364884613071;12.47174171003;12.4337586258009;56349.3408199769;33581.2069984356;32054.3729910796;12694.5448080968;43817425.7471836;56324025.6742564;26112852.8345286;22306094.3320658;0;0;0.751323788860784;0.966380309951247;0.615549802251844;0.655023653097582;0.703628747413841;0.00299629041836453;0.0114636250609403;0;0.0135688504374301;0;0.0213237790650433;0.0573880618670122;0.0145581252275252;0.0486083544340025;0.0896743787287356;777.603164643401;1757.14014714719;98.0555402101538;104.334110010593;150.71783412543;412.706367179442;9.50301481208287;4.16255453739781;221.349812410895;0.000205382854243174;0.0166603079853541;0.0072754000755685;0.11823119332484;0.17803;0.047888;0.258085943030073;0.00222690668648047;0.0521966669168867;0.0606107876832608;0.0624266524650557;0.00540921614129315;0.212665857835206;0.0035500595335729;0.00249829738188039;0.0174100784798501;0.0227004547287767;0.00987126663049925;0.00494117368348032;0.0277986792039515;0.00298231726899445;0.00605079117595189;0.00382925746781809;0.699581418981372
