year;sex;age;pop;immig;emig;born;dead
2067;2;2;64188.2930290549;784.109182379303;382.682656211675;0;4.49990997982648
2067;2;3;64306.6200179601;795.848686779412;400.524959294506;0;3.16953382014623
2067;2;4;64380.0758315559;750.035807680978;412.467244941013;0;2.81527277101827
2067;2;5;64429.3761942303;721.657550227646;423.549485604285;0;2.49323178662495
2067;2;6;64464.7669382;694.175592751638;428.287512346486;0;2.24692601595823
2067;2;7;64502.5731709349;665.573102804243;418.539387425313;0;1.94201359570603
2067;2;8;64580.115767442;634.893898699481;377.783704323295;0;1.87089744904125
2067;2;9;64709.5044416791;625.446355729919;343.806860835166;0;1.81577735413366
2067;2;10;64875.4546048059;599.296268172089;313.103914906838;0;1.8234281362368
2067;2;11;65086.7565836551;588.550101151148;285.292204411161;0;2.03564643810242
2067;2;12;65321.8679673711;563.373647838988;258.805662545056;0;2.25443062913488
2067;2;13;65575.0356635271;541.285205799841;236.452509750721;0;2.77631314052215
2067;2;14;65851.907783307;537.41634160932;220.946376764019;0;3.18444334361384
2067;2;15;66132.9661771744;523.498911718994;210.102414070334;2.19027735117734;4.10124326687135
2067;2;16;66458.771576616;542.985311723676;182.93144090457;2.61947998747171;4.95691850952475
2067;2;17;66800.1795593701;545.611178150209;155.003288215113;4.62299412065697;6.09558510054334
2067;2;18;67222.6931258206;652.314372872259;174.603790843427;17.2868412976847;6.94773074698886
2067;2;19;67633.7015418068;891.761413836324;393.595740476945;41.3014189553588;8.07373154370973
2067;2;20;68014.1479487788;1065.14953449513;562.055315510538;79.812296712617;8.60057161223021
2067;2;21;68389.9681804337;1193.95349852564;656.922065623564;171.490277685066;9.44113804085189
2067;2;22;68885.9817506507;1415.18444799722;716.696034989787;351.672796017473;9.78506995675171
2067;2;23;69500.738774892;1633.60629874123;768.562872476622;602.521800379155;10.1033913729337
2067;2;24;70137.7955009704;1781.42352955449;846.911823530228;914.841156688131;10.4966454658156
2067;2;25;70698.8647275412;1835.24708005941;925.43709381046;1256.62634534859;11.0783515885962
2067;2;26;71143.0637295755;1820.33419031033;984.988952040004;1726.739634375;11.3248116118783
2067;2;27;71487.5773389512;1780.09961335258;1006.1123966927;2334.92381573537;11.7008922634467
2067;2;28;71737.5930840062;1754.41211624514;1012.88075116676;2923.64773457721;12.3503655792292
2067;2;29;71924.8018637842;1682.07044750886;996.043883775439;3592.32445119137;12.9120071249181
2067;2;30;72071.7828015372;1608.13391475226;974.097533618404;4242.86776920045;13.5417764758841
2067;2;31;72201.9870453128;1524.50419942741;939.675062921036;4816.29100730989;14.3681666607011
2067;2;32;72329.8165725929;1427.6190868909;904.00426676567;5178.92009562608;14.9552001884227
2067;2;33;72445.4994849627;1320.91150707963;856.545813102616;5367.88755213054;15.8374500575275
2067;2;34;72623.8235456489;1236.94063951102;817.742200537725;5314.54268786397;16.5895861201316
2067;2;35;72867.8576875108;1131.44135256008;772.68959053031;4985.43768588587;17.3881980856699
2067;2;36;73154.432210012;1038.40236181852;735.147048744483;4460.56295900044;17.6596158646113
2067;2;37;73527.5828048936;954.000786113195;697.091759475633;3842.79618593806;18.4618822985582
2067;2;38;73271.8218664613;880.422994806868;657.905736626252;3196.30012544331;18.9280846416932
2067;2;39;73014.7611428484;801.351282405271;621.509063918381;2527.88861725704;19.5567331051395
2067;2;40;72764.8752291535;735.384186782934;590.851322147083;1933.98001299116;20.6227546042051
2067;2;41;72495.182582969;685.427842096714;559.395419768832;1352.03213351158;20.9757904858653
2067;2;42;72139.382756881;623.220967715736;523.199397640228;911.953244128441;23.1558423803821
2067;2;43;72743.6023346765;569.071552959722;492.310060799238;599.850380612661;23.3323437986929
2067;2;44;73196.5542223703;518.240120926053;463.64991950535;331.893347442001;25.4561052617648
2067;2;45;73691.5426113445;469.099727905068;433.272011913447;195.362379055046;28.2959954025528
2067;2;46;74421.7952505615;421.801381271116;408.70385969485;113.074375611888;30.9500380777398
2067;2;47;73757.4910884102;392.641455493342;388.776062933996;64.1355829608828;33.5834027243893
2067;2;48;74273.1376245577;354.389327566829;371.924295034384;39.2280395813151;37.194338198176
2067;2;49;74936.4605928292;319.921557423226;353.836853610882;44.3741433055776;41.5704053548356
2067;2;50;74887.3833638189;297.922174383737;338.434361772744;0;44.4786084230023
2067;2;51;76344.4376279809;277.269092952093;328.960971586582;0;50.4419418102985
2067;2;52;74531.1041956592;256.618735343187;314.425480787072;0;53.2821626744024
2067;2;53;74940.1931594421;237.995809703667;308.297321082607;0;56.7521227755419
2067;2;54;74184.0429102472;222.40043725567;292.431925946345;0;63.5530854542098
2067;2;55;74252.6665122415;204.689013443827;292.795563469311;0;68.8359941910163
2067;2;56;73551.5930074041;188.897798832075;280.915648069823;0;78.3428441571178
2067;2;57;74948.9202674203;174.086225934433;271.802636261385;0;86.2012292044764
2067;2;58;73140.5339625572;160.110506641305;252.754859875407;0;94.6203904269606
2067;2;59;72058.8144092911;143.841982725087;242.413451703027;0;100.466875618984
2067;2;60;71055.8527299685;134.164458723289;232.653796576279;0;113.181485236881
2067;2;61;70349.1991262268;126.282668680015;231.712457419144;0;126.172125220675
2067;2;62;68316.1230125427;117.877132419618;229.367462383038;0;130.136004485048
2067;2;63;67530.8298531259;109.865171198659;221.19400570701;0;147.945656541314
2067;2;64;66542.3508328301;103.912493329917;236.318208175128;0;160.826552051242
2067;2;65;64795.9116666261;94.982334151505;240.333071437332;0;181.231939285085
2067;2;66;62238.5384874025;86.2667984982796;238.370796581743;0;191.019105747516
2067;2;67;61566.7918003323;73.5599654305137;210.909507359056;0;207.959146001399
2067;2;68;60390.1468379907;65.006745023163;186.666435934687;0;228.973767720636
2067;2;69;60026.5630432167;56.5204629556125;174.333237017762;0;250.594033269948
2067;2;70;60021.9251982514;49.6690096594291;111.942099314562;0;280.799510960773
2067;2;71;61543.9673574928;42.7590234276409;110.959116678823;0;321.475677074852
2067;2;72;64046.1638964997;38.4721028469943;110.88959648814;0;368.974735260924
2067;2;73;67333.3877467011;37.1694711028975;110.823071498766;0;436.19474853335
2067;2;74;68550.5456084259;31.3579809813477;109.65063356537;0;490.724041033892
2067;2;75;69621.2519532991;32.7531610386452;109.972063953495;0;559.458669892524
2067;2;76;69537.8224453191;29.688038614932;110.105765260579;0;620.502514468109
2067;2;77;69484.095296325;26.4028308804596;110.598549842827;0;701.841790823248
2067;2;78;65423.395689762;25.4656159015691;108.766101093252;0;754.379897172574
2067;2;79;62880.2407669219;21.8311667166392;107.260019781675;0;824.591708629927
2067;2;80;59247.378616559;18.2471187599531;63.7065992932845;0;900.696658784341
2067;2;81;56670.2242985916;18.7038284485194;62.2458454313607;0;1003.51350716914
2067;2;82;53870.7372434591;16.4074246581959;60.5819704845615;0;1104.7511687431
2067;2;83;50512.0882815576;14.7814727427465;58.1097070342615;0;1222.78728777155
2067;2;84;47873.0394282393;13.3760980786668;55.6343841450473;0;1356.95425942306
2067;2;85;46028.7151881448;10.2384888127952;52.3216605557115;0;1569.56511423127
2067;2;86;43733.958313542;9.87575028284243;48.0914376715513;0;1785.54132833989
2067;2;87;42485.5641560652;8.09864398220998;46.8669952287141;0;2068.48862111965
2067;2;88;38766.9344917762;7.02643518795429;41.1119021076917;0;2288.30948508372
2067;2;89;34862.9129234671;6.12082179690667;37.6975852342025;0;2479.57517234818
2067;2;90;32121.2994354793;4.89059507150567;37.6360717886955;0;2778.64193663158
2067;2;91;29038.5265511095;3.54612874075626;32.861886401449;0;3003.23087908872
2067;2;92;26500.1283230737;3.02605676835162;28.9570145190848;0;3295.67674183429
2067;2;93;23718.5213063666;2.39584785898666;25.0005743603912;0;3548.21862312148
2067;2;94;19554.8275656864;1.30191004951633;20.2887363625388;0;3503.13599721609
2067;2;95;16171.2680372982;0.872708123060864;16.843901778736;0;3398.10804636777
2067;2;96;12681.7922009934;0.627979898581127;12.9578977541439;0;3201.22180817607
2067;2;97;9397.15043813151;0.388884206162825;10.1021916387373;0;2776.87586607147
2067;2;98;6648.97145838348;0.142789023971346;7.38543792333837;0;2379.83467457984
2067;2;99;4807.87917676339;0.19810164877654;5.18975683906922;0;1976.51911076859
2067;2;100;8293.31241494941;0.286993122564167;8.84695124328364;0;4680.0576807878
2068;1;0;67946.8016999801;556.387449461639;89.6317328577043;0;73.9008650767874
2068;1;1;68112.8026317196;889.689483708386;385.194713748896;0;13.7631097674799
2068;1;2;68236.5678566004;849.028753038533;406.53797375098;0;5.00412069815606
2068;1;3;68366.9270708906;860.327094061594;426.010642976773;0;3.10399897258815
2068;1;4;68449.5992008389;813.465190523627;439.226837009101;0;2.87660625512455
2068;1;5;68493.6184074333;773.108415806036;451.171081255975;0;2.54837067650893
2068;1;6;68515.312077598;739.417491554927;455.915242935907;0;2.29691263659269
2068;1;7;68536.7736818143;709.138104782519;445.261369145531;0;1.98527055093338
2068;1;8;68596.0445226;681.460783862962;401.919102743696;0;1.91240958885129
2068;1;9;68703.7898544521;662.59818479519;365.708639098166;0;1.85591927841517
2068;1;10;68855.5919189834;645.285810506665;333.03723111932;0;1.86328406019193
2068;1;11;69056.6927172348;631.653754017418;303.626386165897;0;2.07981734639921
2068;1;12;69299.7304331448;615.833223155111;275.714953005649;0;2.33062069284757
2068;1;13;69577.8482457901;604.301377751368;252.365267274991;0;3.07436292828049
2068;1;14;69892.4669725614;606.124227410346;236.262544717578;0;3.89297549406846
2068;1;15;70228.547830713;604.610911077776;225.166262741316;2.27057397980305;5.18899847730728
2068;1;16;70621.9832466236;626.62365684552;196.656348842272;2.70599379657205;7.0380992607589
2068;1;17;71021.6203951924;607.362524542177;167.024168255995;4.72339126142508;10.09723592345
2068;1;18;71420.3439354209;623.646975699271;166.304188796265;17.8011427935072;13.3830361595093
2068;1;19;71786.7511160282;719.867383744224;285.36161193513;42.777763952961;17.5172475541684
2068;1;20;72149.2363213053;860.013969053757;393.930119266368;83.0873487988596;21.2383709563301
2068;1;21;72534.0545635029;1010.44369301631;482.221815655326;179.362713546889;24.7068982558086
2068;1;22;73028.6866788273;1239.55627069897;558.653680183167;368.940053420145;28.0201273017881
2068;1;23;73628.7360315364;1479.41013268563;647.541223390052;633.125640078158;30.3898482872632
2068;1;24;74257.8535443011;1666.32257460792;753.312265753928;963.982364203479;32.0998105389122
2068;1;25;74838.4054080576;1768.48532643871;852.92493491095;1328.94099433198;33.3957716773435
2068;1;26;75326.6740724657;1809.84909649347;930.916278851461;1830.85020003936;34.7421856653668
2068;1;27;75740.7054824205;1837.23913707686;986.456149039725;2479.65982992256;35.4168152548431
2068;1;28;76067.5797036857;1820.11042507557;1014.48487994948;3109.67080415337;36.0530574455277
2068;1;29;76286.7806857174;1791.10939036562;1026.8668136959;3823.74154085141;35.7658994949305
2068;1;30;76451.1534192693;1747.15858607461;1029.30954576228;4518.62071099815;35.6338965072893
2068;1;31;76584.8373573079;1691.40949154244;1015.82986961288;5130.60515742645;35.9046651628837
2068;1;32;76687.9859359249;1608.05603230858;997.552031190091;5515.5867520295;35.4460688400433
2068;1;33;76800.7282657409;1522.17435382019;964.62269129814;5715.88827827286;34.9541138185144
2068;1;34;76887.9728412462;1422.56923555845;938.868034569356;5652.40017695264;36.1912709629867
2068;1;35;77038.1498611228;1341.55628357921;909.323736727329;5293.60606351234;36.3062180279204
2068;1;36;77254.9069017161;1244.09493811772;879.97377102871;4729.9887853952;35.3899056668898
2068;1;37;77524.9053452264;1162.26905452735;848.939694205708;4068.00697006162;35.3157858174281
2068;1;38;77876.8692634372;1069.15559043083;814.351233985849;3412.10483833945;35.9721877118782
2068;1;39;77560.8490295853;1001.3242304588;778.809272960753;2697.95501515766;35.6071409328388
2068;1;40;77250.9685696173;928.836798933217;742.428529188337;2063.7113393397;36.3184974194973
2068;1;41;76958.0388866024;868.837100421008;709.240489620902;1443.22599450812;37.3443568035209
2068;1;42;76627.4820157298;799.642557539805;676.679263920496;974.666319657011;37.1873286687792
2068;1;43;76208.5087655455;738.17143047755;639.162592631527;632.77485966994;39.0676984857956
2068;1;44;76812.7964530465;685.765844714142;605.702333693408;350.869433897569;42.4988116875277
2068;1;45;77266.2266118859;642.354698769792;575.176739735105;206.364553192117;43.2643494355008
2068;1;46;77749.414719475;588.670540101246;554.402549544499;119.027725395893;46.1411610201546
2068;1;47;78050.2696364854;545.430978188016;531.949289273723;68.7589134659719;49.7292499593369
2068;1;48;77841.8407590313;493.883316692333;510.420549530207;41.402152689412;55.5009568616336
2068;1;49;78429.6577801063;460.532557516511;482.272792585925;46.7424533611681;62.7705260521196
2068;1;50;78780.4987251989;415.449613027984;456.214181295756;0;69.251270561738
2068;1;51;78583.2430238605;384.22780008662;436.789992387613;0;76.4966217112068
2068;1;52;79986.6788075221;352.620573753695;422.693375766212;0;81.0419291708989
2068;1;53;78829.935286302;324.411090452735;410.058783836701;0;92.0830860596582
2068;1;54;78449.4339197076;300.559917653455;400.170876244306;0;101.611046131878
2068;1;55;77548.884315076;284.099997546516;387.630361809156;0;105.931493045674
2068;1;56;77273.7567704149;259.466612418256;375.016694360381;0;118.038709231556
2068;1;57;76267.1567045427;233.6949172235;351.72276940927;0;126.633033274601
2068;1;58;77858.258051541;220.584055812165;337.238569088464;0;139.011861187336
2068;1;59;75901.2041142764;202.215549549393;317.484488956483;0;152.448657685448
2068;1;60;74835.1668946103;188.534729839834;308.113404658118;0;161.846268150098
2068;1;61;73480.3038811555;176.510635938586;302.297592457003;0;176.363745631941
2068;1;62;72540.2700643344;166.410104044324;290.837851510409;0;189.912648070034
2068;1;63;70156.8879160298;160.356110719498;282.114570711386;0;203.316825769413
2068;1;64;69677.7611393915;149.561683034392;301.400007691916;0;224.441168287525
2068;1;65;68319.5254442167;145.316860005823;304.632663923227;0;247.705361511279
2068;1;66;66509.8205588931;125.495934891952;297.95067859086;0;265.251711390511
2068;1;67;64623.1771568444;109.653150662217;259.355887872212;0;284.45426273568
2068;1;68;64751.3351283968;96.5122940500033;245.433738933625;0;304.783102099039
2068;1;69;65568.0279721845;82.2454936941547;251.678249980138;0;340.379417441937
2068;1;70;63367.6175242242;68.7143607544694;157.080001126562;0;367.822863177785
2068;1;71;61615.3050417878;60.1131957337463;147.379225900422;0;389.790897292812
2068;1;72;62571.2200927955;53.3441748761799;145.190613708461;0;440.04520078348
2068;1;73;65321.4154150582;45.653103732595;144.797602959334;0;502.10310673533
2068;1;74;67511.7910934508;41.5422907804909;143.2586286091;0;591.276221399706
2068;1;75;68477.5088135996;35.9968293117862;140.67938511267;0;669.314551564984
2068;1;76;69646.7340077768;32.3617457117198;139.282508104412;0;766.160274559323
2068;1;77;69278.6585358288;28.9617735379963;138.53890138651;0;875.098836920684
2068;1;78;68171.8631279674;25.1955906070462;136.946897872103;0;988.531383537571
2068;1;79;63794.0318864448;22.9885218672328;132.319640001296;0;1050.78963056304
2068;1;80;61121.9381044575;19.0218128348833;76.9950311082085;0;1178.55680969903
2068;1;81;56263.4056834216;15.0090908525362;74.0097830250966;0;1271.54787345482
2068;1;82;53860.9645770938;14.6091460122518;72.210786231457;0;1421.20535668564
2068;1;83;51006.3749547954;13.4255375027038;70.0115403162494;0;1592.18254505157
2068;1;84;47054.3816113571;11.8352271903647;66.1412687740088;0;1747.63065216871
2068;1;85;43658.1671433592;10.4293512351024;61.2042355663877;0;1944.11364251176
2068;1;86;41230.5722844709;8.24267913027997;57.4180993129948;0;2197.37816612374
2068;1;87;37689.5560025366;6.68407295788926;50.6068486704005;0;2408.18237056623
2068;1;88;35634.9925576022;5.78367369976779;47.6091063339147;0;2737.64493174709
2068;1;89;31478.9498574799;3.92663241780528;40.8707644692084;0;2881.82604486924
2068;1;90;27118.5410397077;3.82245898535477;40.2804871287211;0;3017.85820232794
2068;1;91;23970.6497605957;2.79523298395629;34.3312408270346;0;3179.41468520166
2068;1;92;20555.5067032005;2.07941228255203;28.9594997753361;0;3286.3002065156
2068;1;93;17498.9279391175;1.3994159543449;23.8468879377588;0;3382.72670552025
2068;1;94;14582.4179878574;0.593483410024459;19.2221065056777;0;3346.40346702233
2068;1;95;11098.441092678;0.386700654453219;14.4430526604538;0;2967.4221726334
